year,hour,day,severity_kabco,lighting,alcohol,pedestrian,pedalcycle,county,city,street,lat,lon
2023,21,Thursday,B,Dark-Lighted,0,0,1,Santa Fe,Santa Fe,Cerrillos Rd,35.65646,-105.98944
2023,7,Friday,C,Dawn,0,1,0,Santa Fe,Santa Fe,Siler Rd,35.65591,-105.99055
2023,18,Sunday,B,Daylight,0,1,0,Santa Fe,Santa Fe,Camino Carlos Rey(Trail),35.66148,-105.98723
2023,22,Saturday,B,Dark-Lighted,0,1,0,Santa Fe,Santa Fe,Cerrillos Rd,35.65591,-105.99055
2023,21,Sunday,B,Dark-Lighted,0,0,1,Santa Fe,Santa Fe,Cerrillos Rd,35.68085,-105.94696
2023,6,Saturday,B,Dark-Not Lighted,0,1,0,Santa Fe,Santa Fe,Washington Avenue,35.69104,-105.93636
2023,19,Friday,B,Daylight,0,1,0,Santa Fe,Santa Fe,Chili Line Rd,35.68284,-105.94825
2023,20,Monday,A,Dark-Lighted,0,1,0,Santa Fe,Santa Fe,Cerrillos Rd,35.64958,-106.00102
2023,12,Tuesday,B,Daylight,0,1,0,Santa Fe,Santa Fe,Cerrillos Rd,35.64231,-106.01269
2023,16,Sunday,B,Daylight,0,0,1,Santa Fe,Santa Fe,San Jose Ave,35.66535,-105.97201
2023,14,Sunday,A,Daylight,0,1,0,Santa Fe,Santa Fe,Cerrillos Rd,35.66074,-105.98092
2023,21,Thursday,K,Daylight,1,1,0,Santa Fe,Santa Fe,Cerrillos Rd,35.65646,-105.98944
2023,21,Monday,K,Dark-Not Lighted,0,1,0,Santa Fe,Santa Fe,Us 84/285,35.71763,-105.93534
2023,16,Thursday,C,Daylight,0,1,0,Santa Fe,Santa Fe,Airport Rd,35.63851,-106.02442
2023,7,Friday,B,Daylight,0,1,0,Santa Fe,Santa Fe,1714 Agua Fria Street,35.67405,-105.97614
2023,19,Thursday,C,Daylight,0,1,0,Santa Fe,Santa Fe,Agua Frie Street,35.68662,-105.94619
2023,13,Friday,C,Daylight,0,0,1,Santa Fe,Santa Fe,Cerrillos Rd,35.64438,-106.0093
2023,15,Sunday,C,Daylight,0,1,0,Santa Fe,Santa Fe,Cerrillos Rd,35.64958,-106.00102
2023,11,Saturday,B,Daylight,0,1,0,Santa Fe,Santa Fe,3542 Zafarano Dr,35.64013,-106.01158
2023,17,Friday,B,Daylight,0,0,1,Santa Fe,Santa Fe,Hickox St,35.68153,-105.95567
2023,21,Tuesday,B,Dark-Lighted,0,0,1,Santa Fe,Santa Fe,Cerrillos Rd,35.65207,-105.997
2023,18,Saturday,B,Daylight,0,0,1,Santa Fe,Santa Fe,Airport,35.63605,-106.04248
2023,6,Tuesday,A,Daylight,0,0,1,Santa Fe,Santa Fe,Old Pecos Trail,35.64048,-105.92962
2023,15,Friday,B,Daylight,0,0,1,Santa Fe,Santa Fe,Camino De Cruz Blanca,35.66972,-105.91433
2023,15,Friday,B,Daylight,0,1,0,Santa Fe,Santa Fe,Camino Don Miguel,35.67708,-105.9224
2023,15,Thursday,A,Daylight,0,1,0,Santa Fe,Santa Fe,West Alameda St,35.68869,-105.95399
2023,3,Wednesday,K,Dark-Not Lighted,0,1,0,Santa Fe,Santa Fe,St Francis Dr  Us 84/285,35.64218,-105.95639
2023,15,Monday,B,Daylight,0,1,0,Santa Fe,Santa Fe,W Palace Ave,35.68785,-105.93884
2023,16,Saturday,B,Daylight,0,0,1,Santa Fe,Santa Fe,San Mateo Rd,35.66425,-105.93679
2023,16,Tuesday,B,Daylight,0,1,0,Santa Fe,Santa Fe,Yucca St,35.65216,-105.97382
2023,16,Wednesday,B,Daylight,0,1,0,Santa Fe,Santa Fe,Guadalupe St,35.68178,-105.9485
2023,17,Tuesday,B,Daylight,0,0,1,Santa Fe,Santa Fe,St Francis Dr  Us 84/285,35.68869,-105.95399
2023,19,Tuesday,B,Dusk,0,1,0,Santa Fe,Santa Fe,Airport Rd,35.63838,-106.02537
2023,17,Wednesday,B,Daylight,0,0,1,Santa Fe,Santa Fe,Declovina St,35.66034,-105.98173
2023,20,Thursday,K,Dark-Unknown Lighting,0,1,0,Santa Fe,Santa Fe,Nm Highway 14,35.58799,-106.0535
2023,16,Saturday,B,Other,0,1,0,Santa Fe,Santa Fe,Cerrillos Rd,35.66074,-105.98092
2023,15,Monday,B,Daylight,0,0,1,Santa Fe,Santa Fe,Camino Carlos Ray,35.66148,-105.98723
2023,19,Monday,C,Dark-Lighted,0,1,0,Santa Fe,Santa Fe,W San Francisco St,35.68826,-105.9434
2023,9,Monday,B,Daylight,0,1,0,Santa Fe,Santa Fe,Cerrillos Rd,35.66156,-105.97932
2023,22,Tuesday,B,Dark-Not Lighted,0,1,0,Santa Fe,Santa Fe,W San Mateo Rd,35.66313,-105.95241
2023,8,Friday,B,Daylight,0,1,0,Santa Fe,Santa Fe,South Meadows Rd,35.64604,-106.03959
2023,18,Thursday,B,Dark-Not Lighted,1,0,1,Santa Fe,Santa Fe,Espinacitas St,35.66255,-105.96758
2023,19,Sunday,C,Dark-Lighted,1,1,0,Santa Fe,Santa Fe,S Saint Francis Dr,35.67762,-105.95388
2023,9,Wednesday,B,Daylight,0,1,0,Santa Fe,Santa Fe,Cerrillos Rd,35.655,-105.99217
